file,line,phrase,classification,snippet
outputs/stage_7_6_claims_consistency.md,53,semantic security,listed_as_unsafe_wording_to_avoid,| `README.md` | 312 | `semantic security` | ...b does **not** claim fo...
outputs/stage_7_6_claims_consistency.md,53,semantic security,listed_as_unsafe_wording_to_avoid,"...b does **not** claim formal / semantic security, does **not** flip `implement..."
outputs/stage_7_6_claims_consistency.md,54,formal security,listed_as_unsafe_wording_to_avoid,"| `README.md` | 342 | `formal security` | ..._boundary""), and is **n..."
outputs/stage_7_6_claims_consistency.md,54,formal security,listed_as_unsafe_wording_to_avoid,"..._boundary""), and is **not** a formal security proof. Black-box attacker is...."
outputs/stage_7_6_claims_consistency.md,55,semantic security,listed_as_unsafe_wording_to_avoid,| `README.md` | 342 | `semantic security` | ...6 does **not** claim fo...
outputs/stage_7_6_claims_consistency.md,55,semantic security,listed_as_unsafe_wording_to_avoid,"...6 does **not** claim formal / semantic security, does **not** flip `implement..."
outputs/stage_7_6_claims_consistency.md,56,semantic security,listed_as_unsafe_wording_to_avoid,| `README.md` | 380 | `semantic security` | ...d does **not** claim fo...
outputs/stage_7_6_claims_consistency.md,56,semantic security,listed_as_unsafe_wording_to_avoid,...d does **not** claim formal / semantic security. `security_profile` itself st...
outputs/stage_7_6_claims_consistency.md,57,semantic security,listed_as_unsafe_wording_to_avoid,| `README.md` | 404 | `semantic security` | ...laim formal / cryptogra...
outputs/stage_7_6_claims_consistency.md,57,semantic security,listed_as_unsafe_wording_to_avoid,...laim formal / cryptographic / semantic security; `security_profile` itself st...
outputs/stage_7_6_claims_consistency.md,58,semantic security,listed_as_unsafe_wording_to_avoid,| `README.md` | 423 | `semantic security` | ...laim formal / cryptogra...
outputs/stage_7_6_claims_consistency.md,58,semantic security,listed_as_unsafe_wording_to_avoid,...laim formal / cryptographic / semantic security. The microbenchmark uses ordi...
outputs/stage_7_6_claims_consistency.md,59,semantic security,listed_as_unsafe_wording_to_avoid,"| `README.md` | 423 | `semantic security` | ...No formal, cryptographi..."
outputs/stage_7_6_claims_consistency.md,59,semantic security,listed_as_unsafe_wording_to_avoid,"....No formal, cryptographic, or semantic security is claimed. No real TEE or GP..."
outputs/stage_7_6_claims_consistency.md,60,semantic security,listed_as_unsafe_wording_to_avoid,| `README.md` | 442 | `semantic security` | ...laim formal / cryptogra...
outputs/stage_7_6_claims_consistency.md,60,semantic security,listed_as_unsafe_wording_to_avoid,...laim formal / cryptographic / semantic security; `security_profile` itself st...
outputs/stage_7_6_claims_consistency.md,61,semantic security,listed_as_unsafe_wording_to_avoid,"| `README.md` | 442 | `semantic security` | ...No formal, cryptographi..."
outputs/stage_7_6_claims_consistency.md,61,semantic security,listed_as_unsafe_wording_to_avoid,"....No formal, cryptographic, or semantic security is claimed.** Raw tensors, ma..."
outputs/stage_7_6_claims_consistency.md,62,semantic security,listed_as_unsafe_wording_to_avoid,| `README.md` | 456 | `semantic security` | ...laim formal / cryptogra...
outputs/stage_7_6_claims_consistency.md,62,semantic security,listed_as_unsafe_wording_to_avoid,"...laim formal / cryptographic / semantic security, does NOT claim real TEE wall..."
outputs/stage_7_6_claims_consistency.md,63,semantic security,listed_as_unsafe_wording_to_avoid,| `README.md` | 471 | `semantic security` | ...laim formal / cryptogra...
outputs/stage_7_6_claims_consistency.md,63,semantic security,listed_as_unsafe_wording_to_avoid,"...laim formal / cryptographic / semantic security, does NOT claim real TEE wall..."
outputs/stage_7_6_claims_consistency.md,64,semantic security,listed_as_unsafe_wording_to_avoid,| `README.md` | 477 | `semantic security` | ...ncl. formal / cryptogra...
outputs/stage_7_6_claims_consistency.md,64,semantic security,listed_as_unsafe_wording_to_avoid,"...ncl. formal / cryptographic / semantic security, real TEE wall-time, hardware..."
outputs/stage_7_6_claims_consistency.md,65,formal security,listed_as_unsafe_wording_to_avoid,| `README.md` | 485 | `formal security` | ...pulated; unsupported in...
outputs/stage_7_6_claims_consistency.md,65,formal security,listed_as_unsafe_wording_to_avoid,"...pulated; unsupported includes formal security, real TEE wall-time, `padded_..."
outputs/stage_7_6_claims_consistency.md,66,cryptographically secure,listed_as_unsafe_wording_to_avoid,"| `README.md` | 485 | `cryptographically secure` | ...""provable"" / ""guarantee..."
outputs/stage_7_6_claims_consistency.md,66,cryptographically secure,listed_as_unsafe_wording_to_avoid,"....""provable"" / ""guaranteed"" / ""cryptographically secure""); runner exits 0; no `tensor..."
outputs/stage_7_6_claims_consistency.md,67,semantic security,listed_as_unsafe_wording_to_avoid,| `README.md` | 513 | `semantic security` | ...laim formal / cryptogra...
outputs/stage_7_6_claims_consistency.md,67,semantic security,listed_as_unsafe_wording_to_avoid,...laim formal / cryptographic / semantic security. Reports publish summary metr...
outputs/stage_7_6_claims_consistency.md,68,semantic security,listed_as_unsafe_wording_to_avoid,| `README.md` | 513 | `semantic security` | ...ims (formal / cryptogra...
outputs/stage_7_6_claims_consistency.md,68,semantic security,listed_as_unsafe_wording_to_avoid,"...ims (formal / cryptographic / semantic security, real TEE wall-time, hardware..."
outputs/stage_7_6_claims_consistency.md,69,semantic security,listed_as_unsafe_wording_to_avoid,| `README.md` | 551 | `semantic security` | ...laim formal / cryptogra...
outputs/stage_7_6_claims_consistency.md,69,semantic security,listed_as_unsafe_wording_to_avoid,...laim formal / cryptographic / semantic security. Loss + optimizer remain trus...
outputs/stage_7_6_claims_consistency.md,70,formal security,listed_as_unsafe_wording_to_avoid,"| `README.md` | 559 | `formal security` | ...; ""no real TEE training..."
outputs/stage_7_6_claims_consistency.md,70,formal security,listed_as_unsafe_wording_to_avoid,"...; ""no real TEE training""; ""no formal security is claimed"". |"
outputs/stage_7_6_claims_consistency.md,71,semantic security,listed_as_unsafe_wording_to_avoid,| `README.md` | 604 | `semantic security` | ...laim formal / cryptogra...
outputs/stage_7_6_claims_consistency.md,71,semantic security,listed_as_unsafe_wording_to_avoid,...laim formal / cryptographic / semantic security. Loss + optimizer remain trus...
outputs/stage_7_6_claims_consistency.md,72,formal security,listed_as_unsafe_wording_to_avoid,"| `README.md` | 612 | `formal security` | ..., ""No real TEE training..."
outputs/stage_7_6_claims_consistency.md,72,formal security,listed_as_unsafe_wording_to_avoid,"..., ""No real TEE training"", ""No formal security is claimed"". |"
outputs/stage_7_6_claims_consistency.md,73,formal security,listed_as_unsafe_wording_to_avoid,| `README.md` | 613 | `formal security` | ...nk-leakage proxy attack...
outputs/stage_7_6_claims_consistency.md,73,formal security,listed_as_unsafe_wording_to_avoid,"...nk-leakage proxy attacks, not formal security proofs"", ""True rank is hidden..."
outputs/stage_7_6_claims_consistency.md,74,semantic security,listed_as_unsafe_wording_to_avoid,| `README.md` | 651 | `semantic security` | ...laim formal / cryptogra...
outputs/stage_7_6_claims_consistency.md,74,semantic security,listed_as_unsafe_wording_to_avoid,...laim formal / cryptographic / semantic security. Loss + optimizer remain trus...
outputs/stage_7_6_claims_consistency.md,75,formal security,listed_as_unsafe_wording_to_avoid,"| `README.md` | 658 | `formal security` | ...""not real TEE training""..."
outputs/stage_7_6_claims_consistency.md,75,formal security,listed_as_unsafe_wording_to_avoid,"....""not real TEE training"", ""no formal security claimed"". |"
outputs/stage_7_6_claims_consistency.md,76,formal security,listed_as_unsafe_wording_to_avoid,| `README.md` | 659 | `formal security` | ...dient-side proxy attack...
outputs/stage_7_6_claims_consistency.md,76,formal security,listed_as_unsafe_wording_to_avoid,"...dient-side proxy attacks, not formal security proofs"", ""gradient tensors ma..."
outputs/stage_7_6_claims_consistency.md,77,semantic security,listed_as_unsafe_wording_to_avoid,| `README.md` | 688 | `semantic security` | ...laim formal / cryptogra...
outputs/stage_7_6_claims_consistency.md,77,semantic security,listed_as_unsafe_wording_to_avoid,...laim formal / cryptographic / semantic security. **Loss computation remains t...
outputs/stage_7_6_claims_consistency.md,78,formal security,listed_as_unsafe_wording_to_avoid,"| `README.md` | 695 | `formal security` | ...""not real TEE training""..."
outputs/stage_7_6_claims_consistency.md,78,formal security,listed_as_unsafe_wording_to_avoid,"....""not real TEE training"", ""no formal security claimed"". |"
outputs/stage_7_6_claims_consistency.md,79,formal security,listed_as_unsafe_wording_to_avoid,"| `README.md` | 696 | `formal security` | ...tly state ""proxy attack..."
outputs/stage_7_6_claims_consistency.md,79,formal security,listed_as_unsafe_wording_to_avoid,"...tly state ""proxy attacks, not formal security proofs"", ""LoRA rank r remains..."
outputs/stage_7_6_claims_consistency.md,80,formal security,listed_as_unsafe_wording_to_avoid,"| `README.md` | 700 | `formal security` | ...al""`, limitations inclu..."
outputs/stage_7_6_claims_consistency.md,80,formal security,listed_as_unsafe_wording_to_avoid,"...al""`, limitations include ""no formal security"" / ""no real TEE"" / ""rank"". |"
outputs/stage_7_6_claims_consistency.md,81,semantic security,listed_as_unsafe_wording_to_avoid,| `README.md` | 729 | `semantic security` | ...laim formal / cryptogra...
outputs/stage_7_6_claims_consistency.md,81,semantic security,listed_as_unsafe_wording_to_avoid,...laim formal / cryptographic / semantic security. Backward / optimizer remain....
outputs/stage_7_6_claims_consistency.md,82,formal security,listed_as_unsafe_wording_to_avoid,"| `README.md` | 739 | `formal security` | ..., default-on caveat dis..."
outputs/stage_7_6_claims_consistency.md,82,formal security,listed_as_unsafe_wording_to_avoid,"..., default-on caveat disclaims formal security and TEE, comparison-with-naiv..."
outputs/stage_7_6_claims_consistency.md,83,formal security,listed_as_unsafe_wording_to_avoid,| `README.md` | 751 | `formal security` | ...Stage 5.4 does **not**...
outputs/stage_7_6_claims_consistency.md,83,formal security,listed_as_unsafe_wording_to_avoid,"....Stage 5.4 does **not** claim formal security. `security_profile` stays `""p..."
outputs/stage_7_6_claims_consistency.md,84,formal security,listed_as_unsafe_wording_to_avoid,| `README.md` | 765 | `formal security` | ...Stage 5.3c does **not**...
outputs/stage_7_6_claims_consistency.md,84,formal security,listed_as_unsafe_wording_to_avoid,...Stage 5.3c does **not** claim formal security; `compatible_islands` remains...
outputs/stage_7_6_claims_consistency.md,85,formal security,listed_as_unsafe_wording_to_avoid,| `README.md` | 776 | `formal security` | ...Stage 5.3b does **not**...
outputs/stage_7_6_claims_consistency.md,85,formal security,listed_as_unsafe_wording_to_avoid,...Stage 5.3b does **not** claim formal security; `compatible_islands` remains...
outputs/stage_7_6_claims_consistency.md,86,formal security,listed_as_unsafe_wording_to_avoid,| `README.md` | 788 | `formal security` | ...Stage 5.3a does **not**...
outputs/stage_7_6_claims_consistency.md,86,formal security,listed_as_unsafe_wording_to_avoid,...Stage 5.3a does **not** claim formal security; `compatible_islands` remains...
